id,city_name,state_id,created_by,updated_by,created_at,updated_at,country_id
c7d848a3-fc00-7a2e-a0d0-d63772a1fd15,MEDINIPUR WEST,c4219206-9908-7716-9470-6ad4a6c21ef9,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240330,1696090682240330,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d848b3-6d20-7fad-816d-007ef4ef257e,MEERUT,c42191e7-b6c8-7df4-871a-f92c839daa62,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240336,1696090682240336,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d848c3-0550-7f5a-a67f-03ebf8c84f22,MIRZAPUR,c42191e7-b6c8-7df4-871a-f92c839daa62,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240340,1696090682240340,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d848d2-7288-72d1-ae8a-19322fd677d5,MOGA,c421917b-54b0-7ec2-94b7-3a45665e50e4,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240344,1696090682240344,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d848e1-dfc0-7cb4-bf77-3bf5dc1a7036,MOKOKCHUNG,c421914c-f980-7c20-8eed-6c820ef6807d,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240348,1696090682240348,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d848f1-4cf8-7b0c-9ad6-5e8a26510ad0,MON,c421914c-f980-7c20-8eed-6c820ef6807d,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240353,1696090682240353,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84900-e140-7c91-81a5-70dc8b0781b4,MORADABAD,c42191e7-b6c8-7df4-871a-f92c839daa62,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240356,1696090682240356,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84910-4a90-7a13-bb18-4981da6af722,MORBI,c4219074-8f28-72e6-a72c-83771ff9184e,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240360,1696090682240360,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d8491f-bbb0-759e-b044-6edbe4c9ec9e,MORENA,c42190ff-cbb0-70dc-82c1-46c67eb00913,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240362,1696090682240362,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d8492f-2500-76a6-85b1-27e9351762e2,MULUGU,c42191b9-4428-7313-968d-d897eeb2f7ea,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240365,1696090682240365,018b05dd-2983-7809-a2d1-95b3f1776eb3
